"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Dec-2002","EQ","200.00","200.80","195.50","197.85","199.00","198.30","197.10","255.00","186.00",58471,"11,524,513.00",
"05-Dec-2002","EQ","196.80","198.90","194.60","195.80","198.05","197.85","196.35","255.00","186.00",47359,"9,298,831.20",
"04-Dec-2002","EQ","193.40","199.00","193.40","195.10","195.65","195.80","195.39","255.00","186.00",151088,"29,520,659.15",
"03-Dec-2002","EQ","195.20","195.50","194.00","194.90","195.00","195.10","194.89","255.00","186.00",108026,"21,053,709.05",
"02-Dec-2002","EQ","195.90","195.90","194.10","195.05","195.00","194.90","194.82","255.00","186.00",73633,"14,345,248.40",
"29-Nov-2002","EQ","196.00","196.50","194.85","195.40","195.00","195.05","195.14","255.00","186.00",123063,"24,014,504.20",
"28-Nov-2002","EQ","196.50","196.50","194.75","195.75","195.50","195.40","195.27","255.00","186.00",114623,"22,381,863.30",
"27-Nov-2002","EQ","196.00","197.50","194.00","195.75","195.75","195.75","195.72","255.00","186.00",128081,"25,068,264.55",
"26-Nov-2002","EQ","197.40","197.40","195.00","195.45","195.70","195.75","195.65","255.00","186.00",68406,"13,383,731.15",
"25-Nov-2002","EQ","195.95","200.05","194.55","195.50","196.00","195.45","196.12","255.00","186.00",488654,"95,833,624.35",
"22-Nov-2002","EQ","195.00","196.40","193.05","193.50","195.35","195.50","195.20","255.00","186.00",101586,"19,829,296.55",
"21-Nov-2002","EQ","194.10","194.10","192.50","194.50","193.25","193.50","193.13","255.00","186.00",77988,"15,061,492.90",
"20-Nov-2002","EQ","194.00","195.00","192.00","193.75","193.95","194.50","193.11","255.00","186.00",50100,"9,674,650.65",
"18-Nov-2002","EQ","192.30","194.80","192.25","192.75","193.75","193.75","193.77","255.00","186.00",69249,"13,418,072.65",
"15-Nov-2002","EQ","192.60","193.05","191.50","192.75","192.15","192.75","192.71","255.00","186.00",187023,"36,041,029.00",
"14-Nov-2002","EQ","193.05","194.95","189.10","193.75","192.95","192.75","192.45","255.00","186.00",132530,"25,505,672.75",
"13-Nov-2002","EQ","190.00","198.40","190.00","198.15","194.25","193.75","193.56","255.00","186.00",122238,"23,660,480.35",
"12-Nov-2002","EQ","197.40","199.00","195.10","195.90","198.90","198.15","196.85","255.00","186.00",19643,"3,866,733.60",
"11-Nov-2002","EQ","194.80","196.20","194.80","195.10","196.20","195.90","195.38","255.00","186.00",28920,"5,650,505.15",
"08-Nov-2002","EQ","195.50","196.10","194.20","194.90","196.00","195.10","195.29","255.00","186.00",49075,"9,583,760.60",
"07-Nov-2002","EQ","195.05","196.00","192.90","194.75","196.00","194.90","194.73","255.00","186.00",35542,"6,921,138.45",
"05-Nov-2002","EQ","192.95","195.00","191.25","192.20","194.00","194.75","193.89","255.00","186.00",20320,"3,939,824.10",
"04-Nov-2002","EQ","192.00","193.90","191.00","189.85","192.50","192.20","192.25","255.00","186.00",13910,"2,674,254.00",
"01-Nov-2002","EQ","189.00","194.20","188.00","189.90","189.50","189.85","190.15","255.00","186.00",196187,"37,305,746.40",
"31-Oct-2002","EQ","189.55","192.30","188.55","189.05","190.40","189.90","190.35","255.00","186.00",95990,"18,271,609.90",
"30-Oct-2002","EQ","193.05","195.85","186.00","194.85","188.50","189.05","188.79","255.00","191.00",140307,"26,488,741.25",
"29-Oct-2002","EQ","193.00","197.00","193.00","193.70","194.95","194.85","195.09","255.00","191.00",55944,"10,914,038.45",
"28-Oct-2002","EQ","192.80","196.00","192.80","192.40","194.00","193.70","194.16","255.00","191.00",138090,"26,811,799.40",
"25-Oct-2002","EQ","193.00","196.00","191.00","194.00","192.70","192.40","193.46","255.00","193.30",107728,"20,841,270.00",
"24-Oct-2002","EQ","194.75","196.40","193.30","195.20","194.30","194.00","194.87","255.00","194.00",233552,"45,512,593.45",
"23-Oct-2002","EQ","198.80","199.00","194.50","196.45","195.55","195.20","195.94","255.00","194.00",54674,"10,712,723.95",
"22-Oct-2002","EQ","201.00","201.00","195.50","197.40","195.50","196.45","196.85","255.00","194.00",85600,"16,850,483.15",
"21-Oct-2002","EQ","200.00","200.00","196.00","196.10","197.15","197.40","197.17","255.00","194.00",151437,"29,859,514.25",
"18-Oct-2002","EQ","202.75","202.75","194.00","199.65","194.80","196.10","199.40","255.00","199.00",173293,"34,553,835.30",
"17-Oct-2002","EQ","205.00","207.00","199.00","204.30","199.00","199.65","200.02","255.00","199.75",193846,"38,772,678.20",
"16-Oct-2002","EQ","208.95","208.95","203.50","207.95","203.60","204.30","205.50","255.00","199.75",82658,"16,985,817.60",
"14-Oct-2002","EQ","207.00","209.30","207.00","206.70","208.00","207.95","207.84","255.00","195.00",63841,"13,268,599.75",
"11-Oct-2002","EQ","208.00","208.50","206.40","206.35","206.50","206.70","206.96","255.00","195.00",42270,"8,748,335.20",
"10-Oct-2002","EQ","208.50","208.50","205.00","208.25","206.00","206.35","206.87","255.00","195.00",83125,"17,195,681.35",
"09-Oct-2002","EQ","209.00","209.90","207.55","209.10","208.20","208.25","208.35","255.00","195.00",122320,"25,484,964.70",
"08-Oct-2002","EQ","208.15","210.75","208.05","209.10","209.35","209.10","209.11","255.00","195.00",72413,"15,142,046.45",
"07-Oct-2002","EQ","209.50","210.95","208.00","210.10","209.00","209.10","208.78","255.00","195.00",82004,"17,120,623.40",
"04-Oct-2002","EQ","209.55","211.50","207.50","209.75","209.65","210.10","209.03","255.00","195.00",74638,"15,601,360.95",
"03-Oct-2002","EQ","213.00","213.00","208.00","211.65","209.80","209.75","209.10","255.00","195.00",145215,"30,364,053.60",
"01-Oct-2002","EQ","216.10","217.00","211.05","218.60","211.50","211.65","212.61","255.00","195.00",45803,"9,738,401.50",
"30-Sep-2002","EQ","217.00","221.00","211.10","220.80","218.85","218.60","215.82","255.00","195.00",65278,"14,088,447.45",
"27-Sep-2002","EQ","209.00","225.00","209.00","209.50","222.00","220.80","214.20","255.00","195.00",148191,"31,742,818.70",
"26-Sep-2002","EQ","210.00","212.65","208.35","209.90","210.00","209.50","210.10","255.00","195.00",15418,"3,239,280.10",
"25-Sep-2002","EQ","216.95","216.95","209.70","216.75","209.90","209.90","210.58","255.00","195.00",56126,"11,819,088.40",
"24-Sep-2002","EQ","218.65","218.65","214.35","219.90","216.65","216.75","216.55","255.00","195.00",48467,"10,495,478.75",
"23-Sep-2002","EQ","220.00","221.00","219.10","220.10","220.00","219.90","219.94","255.00","184.10",96244,"21,168,349.40",
"20-Sep-2002","EQ","220.00","221.95","218.00","220.10","220.20","220.10","220.19","255.00","184.10",17198,"3,786,764.50",
"19-Sep-2002","EQ","224.70","224.70","220.00","224.85","220.00","220.10","220.45","255.00","184.10",36995,"8,155,466.15",
"18-Sep-2002","EQ","221.05","226.00","220.00","222.65","222.10","224.85","222.62","255.00","184.10",110382,"24,573,062.40",
"17-Sep-2002","EQ","214.20","223.75","214.20","215.90","221.50","222.65","218.84","255.00","184.10",65112,"14,249,067.05",
"16-Sep-2002","EQ","212.80","217.00","212.80","214.75","216.60","215.90","215.71","255.00","184.10",29124,"6,282,262.60",
"13-Sep-2002","EQ","210.75","215.20","210.75","213.40","215.00","214.75","213.99","255.00","184.10",40485,"8,663,567.90",
"12-Sep-2002","EQ","212.00","214.60","210.50","212.60","213.05","213.40","213.63","255.00","184.10",29108,"6,218,475.05",
"11-Sep-2002","EQ","210.00","212.90","209.50","210.05","212.90","212.60","211.69","255.00","184.10",32720,"6,926,419.90",
"09-Sep-2002","EQ","210.00","211.00","208.80","210.65","210.00","210.05","209.91","255.00","184.10",19277,"4,046,387.95",
"06-Sep-2002","EQ","212.00","212.20","210.30","211.90","210.65","210.65","211.18","255.00","184.10",22439,"4,738,705.35",
"05-Sep-2002","EQ","212.00","213.95","210.25","212.85","212.00","211.90","211.67","255.00","184.10",35771,"7,571,800.65",
"04-Sep-2002","EQ","210.15","213.40","209.00","210.00","212.60","212.85","211.45","255.00","184.10",33034,"6,985,030.00",
"03-Sep-2002","EQ","210.80","211.00","209.00","209.90","209.85","210.00","209.78","255.00","184.10",19562,"4,103,655.85",
"02-Sep-2002","EQ","210.90","211.00","209.65","209.55","209.90","209.90","210.24","255.00","184.10",18045,"3,793,737.60",
"30-Aug-2002","EQ","209.75","211.50","209.05","210.60","209.25","209.55","210.47","255.00","184.10",169890,"35,756,279.40",
"29-Aug-2002","EQ","209.25","211.25","208.35","209.85","211.20","210.60","209.56","255.00","184.10",22816,"4,781,428.75",
"28-Aug-2002","EQ","209.00","211.40","208.80","209.85","209.80","209.85","209.90","255.00","184.10",19162,"4,022,097.40",
"27-Aug-2002","EQ","210.50","210.50","209.00","210.40","209.80","209.85","209.65","255.00","184.10",16977,"3,559,208.95",
"26-Aug-2002","EQ","211.30","211.30","208.00","209.50","211.20","210.40","209.31","255.00","184.10",31730,"6,641,531.60",
"23-Aug-2002","EQ","207.25","210.20","207.25","208.95","210.20","209.50","209.37","255.00","184.10",57058,"11,946,399.60",
"22-Aug-2002","EQ","210.00","211.00","207.00","209.40","208.70","208.95","208.60","255.00","184.10",44443,"9,270,687.20",
"21-Aug-2002","EQ","210.00","210.50","208.10","211.55","209.30","209.40","209.43","255.00","184.10",134260,"28,118,002.20",
"20-Aug-2002","EQ","212.00","212.00","209.75","211.00","211.85","211.55","210.88","255.00","184.10",38572,"8,134,198.70",
"19-Aug-2002","EQ","210.50","211.95","209.50","210.30","211.65","211.00","210.35","255.00","184.10",49330,"10,376,674.25",
"16-Aug-2002","EQ","209.20","211.80","208.25","208.30","210.00","210.30","209.92","255.00","184.10",68272,"14,331,704.55",
"14-Aug-2002","EQ","210.10","212.75","207.35","211.50","208.25","208.30","208.47","255.00","184.10",23487,"4,896,381.40",
"13-Aug-2002","EQ","210.00","215.00","209.05","209.80","210.65","211.50","210.50","255.00","184.10",32029,"6,742,162.85",
"12-Aug-2002","EQ","208.80","210.50","208.75","210.00","210.00","209.80","209.87","255.00","184.10",50422,"10,582,014.95",
"09-Aug-2002","EQ","208.10","210.20","208.10","209.40","210.00","210.00","209.86","255.00","184.10",77051,"16,170,194.25",
"08-Aug-2002","EQ","209.15","210.70","208.50","210.25","209.65","209.40","209.59","255.00","184.10",37812,"7,924,964.60",
"07-Aug-2002","EQ","210.10","211.00","209.90","210.90","210.00","210.25","210.24","255.00","184.10",32794,"6,894,731.75",
"06-Aug-2002","EQ","210.10","211.75","209.25","210.00","210.35","210.90","210.56","255.00","184.10",25955,"5,465,084.85",
"05-Aug-2002","EQ","212.90","212.90","209.60","210.00","210.00","210.00","210.35","255.00","184.10",22037,"4,635,466.70",
"02-Aug-2002","EQ","210.00","210.45","208.35","210.85","209.75","210.00","209.50","255.00","184.10",18924,"3,964,587.70",
"01-Aug-2002","EQ","213.95","214.00","207.50","212.75","211.55","210.85","211.54","255.00","184.10",50123,"10,603,098.30",
"31-Jul-2002","EQ","210.00","214.00","209.30","210.15","213.40","212.75","211.93","255.00","184.10",56705,"12,017,713.85",
"30-Jul-2002","EQ","212.15","212.50","209.65","212.30","210.00","210.15","210.27","255.00","184.10",45439,"9,554,449.60",
"29-Jul-2002","EQ","209.50","214.50","209.50","211.00","212.70","212.30","212.27","255.00","184.10",44779,"9,505,168.65",
"26-Jul-2002","EQ","211.90","213.95","209.30","212.75","210.55","211.00","211.54","255.00","184.10",73714,"15,593,212.25",
"25-Jul-2002","EQ","213.00","213.00","210.30","211.05","212.50","212.75","212.05","255.00","184.10",34361,"7,286,166.40",
"24-Jul-2002","EQ","215.45","215.45","209.00","214.80","211.00","211.05","212.76","255.00","184.10",40471,"8,610,466.10",
"23-Jul-2002","EQ","217.00","219.10","213.10","214.85","214.95","214.80","217.23","255.00","184.10",112241,"24,381,600.95",
"22-Jul-2002","EQ","219.00","219.00","211.25","214.15","213.65","214.85","213.04","255.00","184.10",217383,"46,310,870.70",
"19-Jul-2002","EQ","209.25","214.95","209.00","210.70","214.00","214.15","212.59","255.00","184.10",96170,"20,444,780.50",
"18-Jul-2002","EQ","212.65","213.60","209.20","209.90","211.25","210.70","210.65","255.00","184.10",36652,"7,720,596.30",
"17-Jul-2002","EQ","210.25","210.45","207.70","210.70","210.25","209.90","209.23","255.00","184.10",75479,"15,792,323.25",
"16-Jul-2002","EQ","210.20","212.00","206.55","210.05","210.10","210.70","209.49","255.00","184.10",64718,"13,557,472.50",
"15-Jul-2002","EQ","209.50","210.95","209.20","209.95","210.00","210.05","209.95","255.00","184.10",33878,"7,112,741.70",
"12-Jul-2002","EQ","211.00","211.00","209.05","210.15","209.70","209.95","209.99","255.00","184.10",18484,"3,881,517.70",
"11-Jul-2002","EQ","211.00","211.00","208.50","210.30","210.95","210.15","209.48","255.00","184.10",49148,"10,295,428.10",
"10-Jul-2002","EQ","210.00","211.00","208.65","209.70","209.85","210.30","209.83","255.00","184.10",128222,"26,905,381.30",
"09-Jul-2002","EQ","212.30","213.50","208.00","209.70","209.90","209.70","209.29","255.00","184.10",86858,"18,178,186.30",
"08-Jul-2002","EQ","211.75","216.00","208.80","213.40","210.00","209.70","210.07","255.00","184.10",66340,"13,935,846.10",
"05-Jul-2002","EQ","218.45","218.45","211.00","217.35","214.00","213.40","213.36","255.00","184.10",46638,"9,950,851.00",
"04-Jul-2002","EQ","210.30","218.45","208.35","209.85","216.25","217.35","213.31","255.00","184.10",115440,"24,624,092.80",
"03-Jul-2002","EQ","210.00","210.00","208.00","209.65","209.60","209.85","209.38","255.00","184.10",38226,"8,003,700.75",
"02-Jul-2002","EQ","213.00","213.00","208.15","211.80","209.90","209.65","209.82","255.00","184.10",91140,"19,122,761.70",
"01-Jul-2002","EQ","200.00","213.40","200.00","201.55","213.00","211.80","209.51","255.00","184.10",173747,"36,402,452.70",
"28-Jun-2002","EQ","209.95","210.30","199.75","206.55","202.00","201.55","203.05","255.00","184.10",202772,"41,172,316.40",
"27-Jun-2002","EQ","214.05","215.00","205.80","214.35","205.80","206.55","208.30","255.00","184.10",116600,"24,287,340.00",
"26-Jun-2002","EQ","215.00","215.00","213.50","213.30","214.85","214.35","214.46","255.00","184.10",13692,"2,936,386.30",
"25-Jun-2002","EQ","215.00","217.45","213.00","214.60","213.25","213.30","214.59","255.00","184.10",69565,"14,928,003.80",
"24-Jun-2002","EQ","218.00","218.00","213.60","219.50","214.00","214.60","214.97","255.00","184.10",119995,"25,794,885.30",
"21-Jun-2002","EQ","218.55","221.70","217.00","218.40","219.20","219.50","219.42","255.00","184.10",22211,"4,873,432.80",
"20-Jun-2002","EQ","219.00","221.75","216.35","218.70","218.00","218.40","217.92","255.00","184.10",46363,"10,103,193.35",
"19-Jun-2002","EQ","218.00","219.95","218.00","218.55","218.80","218.70","218.67","255.00","184.10",33252,"7,271,293.15",
"18-Jun-2002","EQ","220.40","221.00","218.05","219.00","219.00","218.55","218.97","255.00","184.10",38660,"8,465,303.65",
"17-Jun-2002","EQ","220.00","220.00","218.60","219.85","218.80","219.00","219.04","255.00","184.10",143953,"31,532,117.90",
"14-Jun-2002","EQ","220.00","220.75","219.00","219.90","219.65","219.85","219.85","255.00","184.10",39506,"8,685,229.50",
"13-Jun-2002","EQ","219.15","220.90","218.55","219.90","219.75","219.90","219.34","255.00","184.10",81673,"17,914,140.90",
"12-Jun-2002","EQ","222.80","222.80","218.65","220.65","219.95","219.90","219.96","255.00","184.10",63780,"14,029,227.55",
"11-Jun-2002","EQ","225.00","226.00","218.65","219.90","220.70","220.65","220.69","255.00","184.10",36809,"8,123,275.65",
"10-Jun-2002","EQ","221.50","221.50","218.70","217.15","220.25","219.90","220.03","255.00","184.10",64129,"14,110,109.30",
"07-Jun-2002","EQ","223.00","223.00","216.20","222.20","217.00","217.15","218.00","255.00","184.10",108535,"23,661,158.05",
"06-Jun-2002","EQ","220.10","225.00","218.00","223.40","225.00","222.20","222.10","255.00","184.10",135120,"30,009,741.20",
"05-Jun-2002","EQ","225.05","225.05","218.15","224.85","222.80","223.40","222.74","255.00","184.10",126610,"28,200,823.05",
"04-Jun-2002","EQ","226.00","231.45","221.20","228.45","224.15","224.85","227.17","255.00","184.10",38106,"8,656,581.35",
"03-Jun-2002","EQ","231.00","235.00","226.00","229.40","226.20","228.45","229.85","255.00","184.10",52425,"12,049,960.70",
"31-May-2002","EQ","223.00","232.25","221.50","222.50","230.00","229.40","225.74","255.00","184.10",176617,"39,869,969.85",
"30-May-2002","EQ","219.00","225.00","218.75","221.40","223.95","222.50","221.81","255.00","184.10",139473,"30,936,604.25",
"29-May-2002","EQ","220.55","223.50","219.50","222.15","221.75","221.40","221.60","255.00","184.10",90585,"20,074,032.65",
"28-May-2002","EQ","219.80","223.90","219.00","219.80","220.10","222.15","221.61","255.00","184.10",35132,"7,785,692.05",
"27-May-2002","EQ","230.00","230.00","214.60","218.00","219.80","219.80","219.27","255.00","184.10",20628,"4,523,044.15",
"24-May-2002","EQ","216.00","219.50","214.60","214.20","219.00","218.00","216.69","255.00","184.10",53729,"11,642,793.55",
"23-May-2002","EQ","215.00","218.90","213.15","218.35","214.20","214.20","214.55","255.00","184.10",47595,"10,211,274.05",
"22-May-2002","EQ","219.00","220.00","216.15","223.60","218.15","218.35","218.85","255.00","184.10",71693,"15,690,100.95",
"21-May-2002","EQ","212.00","231.20","212.00","216.90","225.25","223.60","218.64","255.00","184.10",75771,"16,566,238.55",
"20-May-2002","EQ","200.55","218.50","200.55","219.05","216.75","216.90","216.68","255.00","184.10",27163,"5,885,734.30",
"17-May-2002","EQ","221.10","221.10","216.05","216.55","218.00","219.05","218.65","255.00","184.10",91996,"20,114,957.75",
"16-May-2002","EQ","211.30","222.50","211.30","221.85","215.10","216.55","216.75","255.00","184.10",159300,"34,527,521.50",
"15-May-2002","EQ","222.00","223.00","221.00","220.30","221.05","221.85","221.97","255.00","184.10",105545,"23,427,873.45",
"14-May-2002","EQ","219.00","221.95","218.80","219.40","221.95","220.30","219.99","255.00","184.10",22187,"4,880,943.00",
"13-May-2002","EQ","215.10","222.00","215.10","221.85","219.00","219.40","219.77","255.00","184.10",21043,"4,624,591.55",
"10-May-2002","EQ","220.25","222.95","220.00","221.90","221.65","221.85","221.30","-","-",73878,"16,349,449.25",
"09-May-2002","EQ","222.00","222.70","220.50","221.15","222.40","221.90","221.53","255.00","184.10",113870,"25,226,055.50",
"08-May-2002","EQ","222.00","222.10","219.00","220.35","221.00","221.15","220.56","-","-",96566,"21,298,212.65",
"07-May-2002","EQ","220.75","221.35","216.55","217.70","220.00","220.35","218.44","-","-",65721,"14,355,809.10",
"06-May-2002","EQ","217.00","218.15","216.50","216.50","217.80","217.70","217.19","-","-",68295,"14,832,888.45",
"03-May-2002","EQ","219.00","220.00","215.60","218.30","216.95","216.50","216.50","255.00","184.10",130948,"28,350,647.55",
"02-May-2002","EQ","220.45","221.00","216.60","219.60","217.90","218.30","218.27","255.00","184.10",115411,"25,190,473.10",
"30-Apr-2002","EQ","221.00","221.00","218.50","219.80","220.45","219.60","219.54","-","-",76341,"16,760,282.50",
"29-Apr-2002","EQ","221.20","222.65","218.60","224.25","219.25","219.80","219.70","255.00","184.10",164789,"36,204,429.20",
"26-Apr-2002","EQ","223.95","225.00","222.15","222.30","223.75","224.25","224.28","-","-",76480,"17,152,716.10",
"25-Apr-2002","EQ","223.10","224.60","220.25","224.95","222.00","222.30","222.94","-","-",126499,"28,201,759.70",
"24-Apr-2002","EQ","226.80","226.80","224.00","224.75","225.10","224.95","224.56","255.00","184.10",26110,"5,863,346.45",
"23-Apr-2002","EQ","224.00","229.00","223.50","221.75","224.70","224.75","224.78","255.00","184.10",57949,"13,025,964.60",
"22-Apr-2002","EQ","223.00","228.40","219.75","226.45","222.25","221.75","221.41","255.00","184.10",142306,"31,507,965.40",
"19-Apr-2002","EQ","229.80","232.00","224.20","227.25","224.65","226.45","227.80","255.00","184.10",80104,"18,247,709.10",
"18-Apr-2002","EQ","225.00","229.00","223.70","225.05","227.70","227.25","225.10","255.00","184.10",101951,"22,949,015.00",
"17-Apr-2002","EQ","227.95","227.95","223.30","223.95","224.95","225.05","225.15","255.00","184.10",30150,"6,788,303.30",
"16-Apr-2002","EQ","225.00","230.00","220.10","221.50","223.75","223.95","224.03","255.00","184.10",77520,"17,367,071.75",
"15-Apr-2002","EQ","227.00","229.00","220.60","223.20","221.65","221.50","224.05","-","-",281517,"63,073,254.80",
"12-Apr-2002","EQ","224.00","224.00","222.40","223.95","222.50","223.20","223.48","-","-",35285,"7,885,588.45",
"11-Apr-2002","EQ","226.20","226.50","222.80","226.95","223.95","223.95","223.68","255.00","184.10",201294,"45,026,112.90",
"10-Apr-2002","EQ","228.75","230.00","224.75","226.05","226.15","226.95","226.05","255.00","184.10",16144,"3,649,290.35",
"09-Apr-2002","EQ","226.50","228.00","225.25","225.10","228.00","226.05","225.93","-","-",22023,"4,975,634.05",
"08-Apr-2002","EQ","228.50","228.50","224.50","224.85","225.45","225.10","225.09","-","-",23828,"5,363,333.75",
"05-Apr-2002","EQ","238.75","238.75","224.15","225.10","225.40","224.85","225.07","-","-",50042,"11,263,096.10",
"04-Apr-2002","EQ","228.50","232.00","224.65","228.45","224.75","225.10","227.14","-","-",65912,"14,971,138.60",
"03-Apr-2002","EQ","233.05","233.90","224.40","234.85","229.75","228.45","229.46","-","-",128357,"29,452,677.10",
"02-Apr-2002","EQ","235.80","236.50","233.25","233.65","234.80","234.85","234.79","-","-",112307,"26,368,898.95",
"01-Apr-2002","EQ","241.50","241.50","230.25","236.60","232.00","233.65","234.64","-","-",83509,"19,594,849.30",
"28-Mar-2002","EQ","237.10","239.00","235.50","238.50","237.00","236.60","237.15","255.00","184.10",62503,"14,822,883.45",
"27-Mar-2002","EQ","228.55","241.40","228.55","230.35","238.90","238.50","235.71","255.00","184.10",42827,"10,094,897.60",
"26-Mar-2002","EQ","232.60","233.85","229.40","233.80","231.00","230.35","231.55","255.00","184.10",34025,"7,878,403.85",
"22-Mar-2002","EQ","236.00","237.00","232.45","233.80","234.75","233.80","233.56","255.00","184.10",45557,"10,640,491.70",
"21-Mar-2002","EQ","234.40","236.80","232.55","235.05","234.00","233.80","234.44","255.00","184.10",22072,"5,174,571.90",
"20-Mar-2002","EQ","232.10","237.00","232.10","235.40","235.00","235.05","235.40","255.00","184.10",33154,"7,804,339.40",
"19-Mar-2002","EQ","238.00","239.00","234.10","239.30","236.10","235.40","235.75","255.00","184.10",35971,"8,480,141.85",
"18-Mar-2002","EQ","238.00","240.00","232.10","234.95","238.95","239.30","237.33","255.00","184.10",42694,"10,132,743.40",
"15-Mar-2002","EQ","234.95","236.00","233.55","234.85","234.10","234.95","235.00","255.00","184.10",33543,"7,882,756.05",
"14-Mar-2002","EQ","235.90","235.95","232.25","234.75","235.00","234.85","234.52","255.00","184.10",40695,"9,543,808.10",
"13-Mar-2002","EQ","229.25","235.00","229.20","230.75","234.55","234.75","233.86","255.00","184.10",86655,"20,264,797.80",
"12-Mar-2002","EQ","229.10","233.00","229.10","232.75","230.65","230.75","231.17","255.00","184.10",76830,"17,760,408.80",
"11-Mar-2002","EQ","233.10","236.90","231.60","234.45","232.75","232.75","233.15","267.00","184.10",26114,"6,088,412.85",
"08-Mar-2002","EQ","237.35","238.50","231.30","236.65","235.00","234.45","233.99","267.00","184.10",102427,"23,966,765.30",
"07-Mar-2002","EQ","235.70","240.00","235.30","235.15","235.30","236.65","237.27","267.00","184.10",65958,"15,649,999.30",
"06-Mar-2002","EQ","236.00","241.00","234.05","237.05","235.00","235.15","237.27","267.00","184.10",44240,"10,496,865.15",
"05-Mar-2002","EQ","234.10","239.90","234.10","236.20","238.00","237.05","235.73","267.00","184.10",156703,"36,939,675.50",
"04-Mar-2002","EQ","240.75","240.75","231.00","236.50","236.10","236.20","235.68","274.70","184.10",58075,"13,686,918.20",
"01-Mar-2002","EQ","232.00","239.00","231.00","233.60","238.00","236.50","235.17","274.70","184.10",58519,"13,761,869.50",
"28-Feb-2002","EQ","239.10","244.90","229.00","236.90","235.85","233.60","238.22","274.70","184.10",170760,"40,678,670.00",
"27-Feb-2002","EQ","236.00","240.95","233.10","236.20","235.00","236.90","237.35","274.70","184.10",89796,"21,312,648.05",
"26-Feb-2002","EQ","241.20","245.80","234.10","242.55","236.00","236.20","238.30","274.70","184.10",107678,"25,659,776.40",
"25-Feb-2002","EQ","255.00","255.00","240.05","246.90","241.10","242.55","246.34","274.70","184.10",89132,"21,956,395.60",
"22-Feb-2002","EQ","238.05","248.40","238.00","236.65","244.70","246.90","243.48","274.70","184.10",119642,"29,130,499.00",
"21-Feb-2002","EQ","240.85","242.50","235.00","236.30","236.95","236.65","237.39","274.70","184.10",33929,"8,054,287.00",
"20-Feb-2002","EQ","235.00","245.00","233.50","235.20","238.00","236.30","236.47","274.70","184.10",45199,"10,688,074.50",
"19-Feb-2002","EQ","248.50","249.80","235.00","248.45","235.00","235.20","237.31","274.70","184.10",98278,"23,321,993.70",
"18-Feb-2002","EQ","244.70","254.90","239.00","233.55","246.00","248.45","248.21","274.70","184.10",298846,"74,175,855.05",
"15-Feb-2002","EQ","230.00","237.00","229.00","228.35","233.00","233.55","233.11","274.70","184.10",197790,"46,107,037.15",
"14-Feb-2002","EQ","228.50","232.00","227.05","229.90","227.05","228.35","228.83","274.70","184.10",54011,"12,359,536.65",
"13-Feb-2002","EQ","231.50","232.00","227.05","230.90","229.00","229.90","230.67","274.70","184.10",31274,"7,213,946.25",
