"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"25-Aug-2004","EQ","374.90","377.00","371.05","374.75","374.25","374.75","374.46","406.75","256.15",121203,"45,385,217.15",
"24-Aug-2004","EQ","365.00","376.45","362.15","364.20","376.00","374.75","370.66","406.75","256.15",128460,"47,615,411.40",
"23-Aug-2004","EQ","361.00","366.00","353.10","356.90","364.00","364.20","359.99","406.75","256.15",87380,"31,455,613.35",
"20-Aug-2004","EQ","361.30","363.50","356.15","361.30","356.20","356.90","359.27","406.75","256.15",57909,"20,804,714.85",
"19-Aug-2004","EQ","369.00","369.00","360.00","361.50","361.00","361.30","362.48","406.75","256.15",426217,"154,493,339.45",
"18-Aug-2004","EQ","364.00","365.00","360.00","363.65","361.00","361.50","362.22","406.75","256.15",208225,"75,422,780.70",
"17-Aug-2004","EQ","366.80","369.80","361.05","361.95","362.55","363.65","364.01","406.75","256.15",731896,"266,415,416.35",
"16-Aug-2004","EQ","363.50","365.35","360.60","365.00","361.25","361.95","362.86","406.75","235.05",85715,"31,102,498.20",
"13-Aug-2004","EQ","371.00","371.90","363.05","370.80","363.05","365.00","367.48","406.75","235.05",73231,"26,911,211.05",
"12-Aug-2004","EQ","371.30","373.90","368.30","374.40","371.45","370.80","370.53","406.75","235.05",84376,"31,264,010.50",
"11-Aug-2004","EQ","371.05","376.50","368.10","374.10","374.25","374.40","373.21","406.75","235.05",225207,"84,050,307.25",
"10-Aug-2004","EQ","370.50","375.50","369.85","369.70","374.00","374.10","373.02","406.75","235.05",194897,"72,700,872.70",
"09-Aug-2004","EQ","368.00","371.70","365.00","367.60","368.05","369.70","368.24","406.75","235.05",89898,"33,103,898.65",
"06-Aug-2004","EQ","368.10","370.00","361.00","371.95","365.35","367.60","366.60","406.75","235.05",133738,"49,028,770.55",
"05-Aug-2004","EQ","365.95","374.95","365.25","365.15","369.20","371.95","369.02","406.75","235.05",131523,"48,534,432.30",
"04-Aug-2004","EQ","365.00","368.75","360.10","365.00","365.50","365.15","365.51","406.75","235.05",122340,"44,716,592.50",
"03-Aug-2004","EQ","371.90","372.00","363.50","371.90","365.00","365.00","367.48","406.75","235.05",357937,"131,536,296.70",
"02-Aug-2004","EQ","375.00","375.00","370.05","375.20","371.00","371.90","371.35","406.75","235.05",112299,"41,702,742.20",
"30-Jul-2004","EQ","376.00","377.00","370.50","375.75","375.05","375.20","373.89","406.75","235.05",261144,"97,639,112.10",
"29-Jul-2004","EQ","371.00","379.50","369.10","372.10","376.00","375.75","373.90","406.75","235.05",330085,"123,420,114.55",
"28-Jul-2004","EQ","374.00","374.00","368.05","373.75","371.10","372.10","370.80","406.75","235.05",270920,"100,456,578.40",
"27-Jul-2004","EQ","372.00","375.95","367.00","374.55","373.00","373.75","374.07","406.75","235.05",557968,"208,720,316.25",
"26-Jul-2004","EQ","369.00","376.00","365.00","369.60","374.00","374.55","371.51","406.75","235.05",268138,"99,614,674.60",
"23-Jul-2004","EQ","368.50","371.00","364.50","369.50","371.00","369.60","367.19","406.75","235.05",161937,"59,461,113.45",
"22-Jul-2004","EQ","374.60","374.90","368.00","370.20","369.05","369.50","369.70","406.75","235.05",279070,"103,171,148.35",
"21-Jul-2004","EQ","371.50","375.00","367.00","370.05","369.15","370.20","370.61","406.75","235.05",387084,"143,457,678.30",
"20-Jul-2004","EQ","366.00","371.00","362.55","366.30","369.00","370.05","367.88","406.75","235.05",149960,"55,167,801.30",
"19-Jul-2004","EQ","368.90","369.85","365.00","366.10","365.25","366.30","367.31","406.75","235.05",109108,"40,076,545.30",
"16-Jul-2004","EQ","366.00","367.90","359.85","364.95","366.15","366.10","363.30","406.75","235.05",131491,"47,771,163.25",
"15-Jul-2004","EQ","368.00","370.00","364.15","364.95","364.50","364.95","365.46","406.75","235.05",116517,"42,581,729.10",
"14-Jul-2004","EQ","369.00","372.90","363.45","365.30","365.05","364.95","365.87","406.75","235.05",257953,"94,376,120.05",
"13-Jul-2004","EQ","370.00","370.00","360.00","368.30","366.00","365.30","364.19","406.75","235.05",142267,"51,811,745.30",
"12-Jul-2004","EQ","370.00","372.90","365.00","368.75","369.00","368.30","368.22","406.75","235.05",198444,"73,070,937.35",
"09-Jul-2004","EQ","359.00","371.95","356.65","364.25","369.00","368.75","367.41","406.75","235.05",279259,"102,601,160.30",
"08-Jul-2004","EQ","366.15","374.45","360.00","370.30","362.15","364.25","365.18","406.75","235.05",305673,"111,625,470.75",
"07-Jul-2004","EQ","364.00","372.00","364.00","366.90","366.15","370.30","369.14","406.75","235.05",248391,"91,691,209.65",
"06-Jul-2004","EQ","360.00","368.00","356.00","361.55","367.00","366.90","364.52","406.75","235.05",290068,"105,736,610.30",
"05-Jul-2004","EQ","350.00","362.00","341.10","364.50","362.00","361.55","358.62","406.75","235.05",553859,"198,626,391.25",
"02-Jul-2004","EQ","369.95","369.95","362.25","371.60","364.15","364.50","365.04","406.75","235.05",207718,"75,824,340.20",
"01-Jul-2004","EQ","370.00","374.05","367.20","369.70","370.00","371.60","370.91","406.75","235.05",161508,"59,905,607.35",
"30-Jun-2004","EQ","370.00","370.50","365.00","369.55","370.00","369.70","368.61","406.75","235.05",147758,"54,464,864.30",
"29-Jun-2004","EQ","369.00","371.75","366.00","368.45","368.50","369.55","369.09","406.75","235.05",220054,"81,219,267.75",
"28-Jun-2004","EQ","367.00","371.00","359.50","367.40","371.00","368.45","365.23","406.75","235.05",282565,"103,200,903.55",
"25-Jun-2004","EQ","375.05","378.80","357.50","381.35","367.05","367.40","363.84","406.75","235.05",584669,"212,726,007.65",
"24-Jun-2004","EQ","369.30","390.90","360.00","364.95","379.00","381.35","371.45","406.75","235.05",358100,"133,016,868.30",
"23-Jun-2004","EQ","378.65","379.95","362.00","375.80","366.00","364.95","369.02","406.75","235.05",280851,"103,640,544.50",
"22-Jun-2004","EQ","375.25","379.75","372.05","377.65","375.55","375.80","375.36","406.75","235.05",206616,"77,555,378.95",
"21-Jun-2004","EQ","375.00","380.00","373.00","374.90","379.00","377.65","376.91","406.75","235.05",123832,"46,673,179.00",
"18-Jun-2004","EQ","377.00","378.00","371.25","375.05","375.00","374.90","375.13","406.75","235.05",160664,"60,270,288.90",
"17-Jun-2004","EQ","368.10","375.90","367.20","368.65","374.50","375.05","373.53","406.75","235.05",242877,"90,722,509.90",
"16-Jun-2004","EQ","368.75","371.00","366.00","365.20","369.45","368.65","368.81","406.75","235.05",225915,"83,319,446.10",
"15-Jun-2004","EQ","363.00","368.00","358.25","360.75","365.05","365.20","363.40","406.75","235.05",298305,"108,403,419.85",
"14-Jun-2004","EQ","362.00","367.00","355.25","360.00","360.90","360.75","362.02","406.75","235.05",432137,"156,442,377.35",
"11-Jun-2004","EQ","379.50","384.85","357.15","379.00","361.00","360.00","367.57","406.75","235.05",291806,"107,259,509.30",
"10-Jun-2004","EQ","370.00","392.00","370.00","370.30","377.95","379.00","382.25","406.75","235.05",689945,"263,730,653.10",
"09-Jun-2004","EQ","363.95","372.00","362.10","364.45","372.00","370.30","367.76","406.75","235.05",122134,"44,916,231.20",
"08-Jun-2004","EQ","361.95","368.00","360.20","359.25","363.00","364.45","362.90","406.75","235.05",162061,"58,811,514.85",
"07-Jun-2004","EQ","360.00","368.90","356.05","355.95","358.00","359.25","362.62","406.75","235.05",500172,"181,372,849.15",
"04-Jun-2004","EQ","350.00","358.00","346.00","350.85","355.00","355.95","352.40","406.75","235.05",135118,"47,616,032.40",
"03-Jun-2004","EQ","360.00","361.60","349.15","356.85","351.00","350.85","353.21","406.75","235.05",190314,"67,220,781.05",
"02-Jun-2004","EQ","354.00","360.00","350.00","351.45","358.00","356.85","353.72","406.75","235.05",186101,"65,827,519.05",
"01-Jun-2004","EQ","356.00","359.00","348.00","351.25","352.30","351.45","352.36","406.75","235.05",264570,"93,224,182.80",
"31-May-2004","EQ","363.25","366.00","348.05","368.90","352.00","351.25","355.61","406.75","235.05",332414,"118,210,483.85",
"28-May-2004","EQ","371.05","377.95","365.15","374.00","371.75","368.90","368.75","406.75","235.05",275997,"101,774,224.30",
"27-May-2004","EQ","362.15","379.00","360.95","369.20","377.25","374.00","372.33","406.75","235.05",314135,"116,960,692.15",
"26-May-2004","EQ","374.45","379.80","367.00","369.30","367.00","369.20","371.03","406.75","235.05",187740,"69,657,806.95",
"25-May-2004","EQ","363.05","370.35","362.00","368.90","369.15","369.30","365.95","406.75","235.05",155495,"56,903,199.00",
"24-May-2004","EQ","361.05","371.80","361.00","362.30","371.00","368.90","368.78","406.75","235.05",119554,"44,088,994.05",
"21-May-2004","EQ","345.30","364.00","338.95","354.40","363.05","362.30","353.59","406.75","235.05",173486,"61,343,016.50",
"20-May-2004","EQ","355.00","360.00","345.00","353.15","354.40","354.40","352.72","406.75","235.05",228136,"80,467,328.60",
"19-May-2004","EQ","355.00","369.90","341.20","352.10","351.55","353.15","353.80","406.75","235.05",247602,"87,602,756.35",
"18-May-2004","EQ","280.00","360.00","275.05","279.85","355.05","352.10","331.14","406.75","235.05",561324,"185,877,534.05",
"17-May-2004","EQ","350.00","350.00","256.15","352.65","271.00","279.85","312.06","406.75","235.05",261073,"81,470,472.55",
"14-May-2004","EQ","364.50","372.00","335.00","368.90","351.50","352.65","353.24","406.75","235.05",387223,"136,781,331.95",
"13-May-2004","EQ","365.00","379.90","351.10","367.45","368.50","368.90","365.11","406.75","235.05",254628,"92,966,976.90",
"12-May-2004","EQ","371.00","374.80","353.10","371.95","368.00","367.45","363.73","406.75","235.05",281442,"102,370,295.40",
"11-May-2004","EQ","374.10","375.75","370.00","381.80","371.05","371.95","372.28","406.75","235.05",203481,"75,751,169.40",
"10-May-2004","EQ","368.15","388.00","368.10","375.40","388.00","381.80","378.22","406.75","235.05",127083,"48,065,644.05",
"07-May-2004","EQ","383.00","385.00","370.00","382.85","374.60","375.40","378.77","406.75","235.05",158176,"59,912,016.75",
"06-May-2004","EQ","384.00","393.00","381.10","382.50","383.50","382.85","386.40","406.75","235.05",271564,"104,933,244.10",
"05-May-2004","EQ","378.50","395.00","377.00","376.40","383.90","382.50","383.78","406.75","235.05",322568,"123,794,546.80",
"04-May-2004","EQ","379.85","385.00","375.15","377.75","375.15","376.40","379.44","406.75","235.05",109367,"41,497,760.95",
"03-May-2004","EQ","375.00","379.45","373.05","378.05","377.95","377.75","375.96","406.75","235.05",96645,"36,334,249.70",
"30-Apr-2004","EQ","382.00","382.90","375.50","381.60","380.00","378.05","378.87","406.75","235.05",117795,"44,629,106.80",
"29-Apr-2004","EQ","380.00","385.00","371.00","379.85","382.00","381.60","377.58","406.75","235.05",206598,"78,007,482.95",
"28-Apr-2004","EQ","382.00","385.00","376.00","380.80","380.00","379.85","379.97","406.75","235.05",192559,"73,166,544.55",
"27-Apr-2004","EQ","375.15","384.85","370.10","379.85","382.00","380.80","379.91","406.75","235.05",309271,"117,493,773.75",
"23-Apr-2004","EQ","378.90","384.75","373.50","375.15","380.00","379.85","380.12","406.75","235.05",304964,"115,924,289.80",
"22-Apr-2004","EQ","375.00","379.00","370.25","372.95","375.00","375.15","374.01","406.75","235.05",339204,"126,865,341.95",
"21-Apr-2004","EQ","377.00","377.00","371.15","374.80","372.05","372.95","373.08","406.75","235.05",441406,"164,678,596.80",
"20-Apr-2004","EQ","378.00","380.75","373.75","378.35","374.60","374.80","375.32","406.75","235.05",185804,"69,735,394.85",
"19-Apr-2004","EQ","379.95","380.80","374.35","376.65","379.90","378.35","375.96","406.75","235.05",261918,"98,470,422.75",
"17-Apr-2004","EQ","382.00","389.85","375.20","378.50","376.65","376.65","380.75","406.75","235.05",71999,"27,413,344.40",
"16-Apr-2004","EQ","383.90","389.85","377.05","381.00","380.70","378.50","382.03","406.75","235.05",168564,"64,396,514.85",
"15-Apr-2004","EQ","385.00","386.00","378.00","382.55","381.90","381.00","381.76","406.75","235.05",223224,"85,217,806.40",
"13-Apr-2004","EQ","376.70","384.00","375.20","375.40","382.50","382.55","381.62","406.75","235.05",153948,"58,750,047.05",
"12-Apr-2004","EQ","383.70","383.70","372.05","380.50","374.70","375.40","376.27","406.75","231.00",123806,"46,584,818.05",
"08-Apr-2004","EQ","378.00","391.40","375.95","380.75","381.75","380.50","381.93","406.75","231.00",288827,"110,312,632.00",
"07-Apr-2004","EQ","385.00","386.75","380.00","382.10","380.70","380.75","382.16","406.75","231.00",80087,"30,605,660.50",
"06-Apr-2004","EQ","392.40","393.15","380.10","386.70","381.60","382.10","385.34","406.75","231.00",156070,"60,139,845.45",
"05-Apr-2004","EQ","391.10","400.00","381.50","388.90","387.90","386.70","392.80","406.75","231.00",348500,"136,889,905.35",
"02-Apr-2004","EQ","387.00","392.00","383.15","384.35","389.65","388.90","388.37","406.75","231.00",228941,"88,912,826.15",
"01-Apr-2004","EQ","382.40","386.00","368.00","378.75","384.00","384.35","383.19","406.75","231.00",373580,"143,153,853.30",
"31-Mar-2004","EQ","373.50","381.90","365.50","369.15","380.00","378.75","374.56","406.75","231.00",287790,"107,795,713.70",
"30-Mar-2004","EQ","376.00","377.00","362.75","378.05","372.80","369.15","369.68","406.75","231.00",211173,"78,066,956.30",
"29-Mar-2004","EQ","377.00","379.80","370.05","374.10","376.25","378.05","374.24","406.75","205.00",163471,"61,177,236.40",
"26-Mar-2004","EQ","364.00","378.10","362.05","362.90","375.00","374.10","368.36","406.75","205.00",211330,"77,845,702.75",
"25-Mar-2004","EQ","360.00","364.90","357.50","357.65","360.30","362.90","361.84","406.75","205.00",235129,"85,078,304.60",
"24-Mar-2004","EQ","349.95","369.80","342.10","345.00","363.00","357.65","350.63","406.75","205.00",161380,"56,585,259.75",
"23-Mar-2004","EQ","338.75","347.50","336.00","338.85","345.00","345.00","342.95","406.75","205.00",183344,"62,878,022.55",
"22-Mar-2004","EQ","357.75","357.75","335.15","353.75","338.05","338.85","340.93","406.75","205.00",196848,"67,111,494.75",
"19-Mar-2004","EQ","351.00","358.00","350.25","355.35","354.00","353.75","355.12","406.75","205.00",187337,"66,526,350.60",
"18-Mar-2004","EQ","359.00","361.00","348.00","359.30","350.05","355.35","356.55","406.75","205.00",150868,"53,791,332.35",
"17-Mar-2004","EQ","358.00","365.00","351.35","359.35","354.00","359.30","357.34","406.75","205.00",223159,"79,744,284.40",
"16-Mar-2004","EQ","353.70","364.40","346.50","361.70","355.05","359.35","352.19","406.75","205.00",313984,"110,582,224.30",
"15-Mar-2004","EQ","373.50","373.50","360.25","366.85","361.40","361.70","363.08","406.75","205.00",214875,"78,015,785.40",
"12-Mar-2004","EQ","374.10","375.50","359.85","376.00","375.00","366.85","364.70","406.75","205.00",310585,"113,269,627.60",
"11-Mar-2004","EQ","377.50","380.00","372.25","378.30","374.85","376.00","374.96","406.75","205.00",219820,"82,423,214.45",
"10-Mar-2004","EQ","375.00","380.00","370.00","375.05","379.95","378.30","377.17","406.75","205.00",236552,"89,219,791.50",
"09-Mar-2004","EQ","387.65","387.65","372.35","379.90","374.50","375.05","377.28","406.75","205.00",107602,"40,595,796.10",
"08-Mar-2004","EQ","385.50","392.45","378.05","382.45","380.00","379.90","386.25","406.75","205.00",291667,"112,655,768.15",
"05-Mar-2004","EQ","384.90","387.85","379.50","383.20","380.95","382.45","384.04","406.75","205.00",214875,"82,521,043.55",
"04-Mar-2004","EQ","391.70","391.70","377.25","392.00","382.80","383.20","382.43","406.75","205.00",262076,"100,224,892.10",
"03-Mar-2004","EQ","380.45","400.00","377.10","378.55","392.00","392.00","388.20","406.75","205.00",583356,"226,456,379.80",
"01-Mar-2004","EQ","376.90","384.00","372.50","374.65","379.65","378.55","376.08","406.75","205.00",223641,"84,107,886.65",
"27-Feb-2004","EQ","369.95","377.50","364.25","369.05","376.00","374.65","370.60","406.75","205.00",295340,"109,452,171.20",
"26-Feb-2004","EQ","363.00","372.00","363.00","365.20","370.00","369.05","368.01","406.75","205.00",404542,"148,873,843.05",
"25-Feb-2004","EQ","374.40","374.40","360.55","371.55","363.60","365.20","364.48","406.75","205.00",162646,"59,281,747.30",
"24-Feb-2004","EQ","366.00","374.00","362.50","367.20","369.55","371.55","368.96","406.75","205.00",249059,"91,892,207.30",
"23-Feb-2004","EQ","356.10","369.45","354.00","364.90","366.35","367.20","362.27","406.75","205.00",136203,"49,342,642.65",
"20-Feb-2004","EQ","374.00","374.85","356.40","374.80","361.95","364.90","366.15","406.75","205.00",482967,"176,838,550.05",
