"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Oct-2006","EQ","960.25","972.80","955.25","960.95","969.10","969.50","966.65","1,064.95","603.00",174371,"168,554,973.50",
"21-Oct-2006","EQ","975.00","975.00","956.00","960.15","958.50","960.95","961.57","1,064.95","603.00",31295,"30,092,470.00",
"20-Oct-2006","EQ","976.00","978.80","953.25","963.50","964.00","960.15","964.63","1,064.95","603.00",497730,"480,126,147.90",
"19-Oct-2006","EQ","984.00","998.00","955.00","979.85","969.90","963.50","973.17","1,064.95","603.00",574036,"558,633,052.95",
"18-Oct-2006","EQ","1,029.00","1,029.00","975.55","1,007.80","980.00","979.85","982.57","1,064.95","603.00",1380575,"1,356,517,822.60",
"17-Oct-2006","EQ","1,049.00","1,062.00","995.60","1,048.80","1,010.00","1,007.80","1,031.09","1,064.95","603.00",1530097,"1,577,664,918.10",
"16-Oct-2006","EQ","999.00","1,064.95","992.00","987.75","1,043.90","1,048.80","1,042.14","1,064.95","603.00",985505,"1,027,033,397.90",
"13-Oct-2006","EQ","977.70","999.95","977.00","959.15","989.80","987.75","990.19","999.95","603.00",345017,"341,632,581.00",
"12-Oct-2006","EQ","967.25","967.25","948.00","965.85","960.95","959.15","957.98","972.00","603.00",475613,"455,625,775.30",
"11-Oct-2006","EQ","944.70","972.00","942.05","938.00","965.00","965.85","956.26","972.00","603.00",342744,"327,753,779.30",
"10-Oct-2006","EQ","930.00","945.00","930.00","929.90","944.00","938.00","938.88","954.70","603.00",144851,"135,997,582.90",
"09-Oct-2006","EQ","925.00","934.95","925.00","933.75","933.95","929.90","928.65","954.70","603.00",153598,"142,639,010.10",
"06-Oct-2006","EQ","939.00","945.00","931.15","931.00","935.00","933.75","937.47","954.70","603.00",219746,"206,005,437.75",
"05-Oct-2006","EQ","900.30","936.00","898.00","890.15","928.00","931.00","928.94","954.70","603.00",428296,"397,863,347.65",
"04-Oct-2006","EQ","917.00","919.90","886.30","919.75","888.90","890.15","900.70","954.70","603.00",429062,"386,458,242.10",
"03-Oct-2006","EQ","930.00","930.00","916.50","925.35","917.00","919.75","922.14","954.70","603.00",222408,"205,092,083.80",
"29-Sep-2006","EQ","935.00","941.00","915.00","929.10","925.50","925.35","924.46","954.70","603.00",264527,"244,543,599.70",
"28-Sep-2006","EQ","903.95","954.70","901.05","899.25","943.10","929.10","917.69","954.70","603.00",869511,"797,945,227.40",
"27-Sep-2006","EQ","895.00","905.00","892.05","888.65","899.45","899.25","900.52","905.00","603.00",440267,"396,467,402.50",
"26-Sep-2006","EQ","880.00","892.95","871.20","878.30","888.60","888.65","885.71","895.00","603.00",354983,"314,412,175.10",
"25-Sep-2006","EQ","860.00","885.90","856.25","875.85","881.00","878.30","877.80","895.00","603.00",268824,"235,973,451.65",
"22-Sep-2006","EQ","880.10","894.00","863.00","883.45","873.55","875.85","878.59","895.00","603.00",250053,"219,694,905.65",
"21-Sep-2006","EQ","883.95","884.70","873.00","875.70","884.10","883.45","879.25","895.00","603.00",228399,"200,820,120.35",
"20-Sep-2006","EQ","875.00","880.65","853.10","881.05","873.65","875.70","873.81","895.00","603.00",244605,"213,738,761.80",
"19-Sep-2006","EQ","880.00","887.00","875.25","883.05","875.25","881.05","880.05","895.00","603.00",282832,"248,907,399.80",
"18-Sep-2006","EQ","871.40","886.95","871.25","877.90","882.05","883.05","881.30","895.00","603.00",154441,"136,109,622.00",
"15-Sep-2006","EQ","873.00","887.00","868.25","865.50","878.20","877.90","877.49","895.00","603.00",322603,"283,079,864.15",
"14-Sep-2006","EQ","875.00","878.00","861.10","873.80","862.90","865.50","867.37","895.00","603.00",207656,"180,114,071.05",
"13-Sep-2006","EQ","851.00","889.00","847.20","840.55","869.20","873.80","871.00","895.00","603.00",520825,"453,640,761.20",
"12-Sep-2006","EQ","834.80","849.85","815.15","822.80","839.15","840.55","834.13","895.00","603.00",653147,"544,808,637.00",
"11-Sep-2006","EQ","854.00","855.00","816.00","849.20","816.00","822.80","826.42","895.00","603.00",806202,"666,261,891.70",
"08-Sep-2006","EQ","852.00","852.50","841.55","848.75","850.00","849.20","848.12","895.00","603.00",354701,"300,827,284.40",
"07-Sep-2006","EQ","856.60","858.00","842.20","864.00","850.00","848.75","850.37","895.00","603.00",576691,"490,400,569.20",
"06-Sep-2006","EQ","880.00","883.90","860.30","874.70","861.00","864.00","869.26","895.00","603.00",291632,"253,505,320.70",
"05-Sep-2006","EQ","870.00","881.00","870.00","880.30","873.00","874.70","876.25","895.00","603.00",116381,"101,978,724.50",
"04-Sep-2006","EQ","877.50","886.80","876.25","876.25","880.00","880.30","881.51","895.00","603.00",134639,"118,685,953.95",
"01-Sep-2006","EQ","852.50","880.00","852.00","852.05","877.55","876.25","866.58","895.00","603.00",373256,"323,454,676.80",
"31-Aug-2006","EQ","842.00","859.00","838.05","840.00","856.00","852.05","848.58","895.00","603.00",518637,"440,103,304.10",
"30-Aug-2006","EQ","840.00","856.50","836.15","845.45","836.15","840.00","841.57","895.00","603.00",198117,"166,728,408.55",
"29-Aug-2006","EQ","847.90","860.05","841.05","845.45","841.05","845.45","852.39","895.00","603.00",219077,"186,739,810.95",
"28-Aug-2006","EQ","849.90","850.00","840.00","850.00","841.50","845.45","844.46","895.00","603.00",169031,"142,739,960.05",
"25-Aug-2006","EQ","855.50","855.50","841.50","853.35","850.10","850.00","847.60","895.00","603.00",269866,"228,738,498.10",
"24-Aug-2006","EQ","845.00","857.70","835.00","852.95","853.00","853.35","845.78","895.00","603.00",222640,"188,303,418.90",
"23-Aug-2006","EQ","860.00","870.00","844.20","858.70","855.00","852.95","850.76","895.00","603.00",189598,"161,303,339.55",
"22-Aug-2006","EQ","842.95","870.00","830.15","837.55","867.10","858.70","849.14","895.00","603.00",401960,"341,320,566.95",
"21-Aug-2006","EQ","819.20","841.00","819.20","841.10","836.05","837.55","835.29","895.00","603.00",183563,"153,328,857.85",
"18-Aug-2006","EQ","842.00","848.70","831.15","848.65","843.50","841.10","837.12","895.00","603.00",204528,"171,214,761.35",
"17-Aug-2006","EQ","849.90","854.95","835.00","846.15","851.00","848.65","846.13","895.00","603.00",493343,"417,430,951.35",
"16-Aug-2006","EQ","828.00","869.40","818.15","807.45","847.50","846.15","841.64","895.00","603.00",653555,"550,061,277.35",
"14-Aug-2006","EQ","808.10","814.00","801.35","810.65","808.00","807.45","807.55","895.00","603.00",87753,"70,864,506.70",
"11-Aug-2006","EQ","810.25","816.00","803.15","805.45","810.25","810.65","810.23","895.00","603.00",134970,"109,356,416.60",
"10-Aug-2006","EQ","817.70","817.70","798.10","808.85","803.00","805.45","805.46","895.00","603.00",205098,"165,198,946.75",
"09-Aug-2006","EQ","819.00","819.00","803.10","813.55","809.75","808.85","809.84","895.00","603.00",326092,"264,082,743.50",
"08-Aug-2006","EQ","809.00","815.90","804.00","803.50","814.80","813.55","811.58","895.00","603.00",171927,"139,531,713.30",
"07-Aug-2006","EQ","791.25","805.00","791.25","800.40","803.00","803.50","801.36","895.00","603.00",722255,"578,785,909.65",
"04-Aug-2006","EQ","798.00","802.90","787.00","797.85","798.00","800.40","797.78","895.00","603.00",235243,"187,672,806.85",
"03-Aug-2006","EQ","780.10","805.00","780.10","779.75","795.70","797.85","798.21","895.00","603.00",366237,"292,333,062.15",
"02-Aug-2006","EQ","777.05","787.00","764.05","781.15","782.00","779.75","775.02","895.00","603.00",634789,"491,975,256.15",
"01-Aug-2006","EQ","796.00","796.00","775.10","795.00","781.00","781.15","780.68","895.00","603.00",236354,"184,516,160.45",
"31-Jul-2006","EQ","795.00","805.00","790.90","795.50","795.00","795.00","796.75","895.00","603.00",357476,"284,820,463.85",
"28-Jul-2006","EQ","779.00","801.30","775.00","788.15","799.00","795.50","791.89","895.00","603.00",649851,"514,607,745.70",
"27-Jul-2006","EQ","785.00","795.00","770.25","781.10","790.00","788.15","784.93","895.00","603.00",897812,"704,719,366.30",
"26-Jul-2006","EQ","755.10","784.00","751.10","766.00","782.00","781.10","772.04","895.00","603.00",354458,"273,655,451.80",
"25-Jul-2006","EQ","740.00","769.90","740.00","729.50","763.90","766.00","758.95","895.00","603.00",482862,"366,465,806.30",
"24-Jul-2006","EQ","705.00","737.35","692.30","709.85","730.05","729.50","726.56","895.00","603.00",283230,"205,784,153.25",
"21-Jul-2006","EQ","715.00","727.00","705.00","726.45","711.00","709.85","711.84","895.00","603.00",303771,"216,234,994.45",
"20-Jul-2006","EQ","711.00","740.00","711.00","697.20","730.30","726.45","732.31","895.00","603.00",445858,"326,506,466.40",
"19-Jul-2006","EQ","712.00","719.00","692.10","710.25","700.00","697.20","702.61","895.00","603.00",260238,"182,844,964.00",
"18-Jul-2006","EQ","705.00","714.00","701.00","707.45","711.00","710.25","708.88","895.00","603.00",407670,"288,990,072.15",
"17-Jul-2006","EQ","730.00","730.00","702.25","729.30","707.00","707.45","713.34","895.00","603.00",539177,"384,616,014.70",
"14-Jul-2006","EQ","746.00","746.00","715.60","746.35","731.00","729.30","729.72","895.00","603.00",472450,"344,755,613.75",
"13-Jul-2006","EQ","756.00","765.00","742.65","761.20","746.00","746.35","752.40","895.00","603.00",209205,"157,406,212.25",
"12-Jul-2006","EQ","680.00","772.00","680.00","761.55","759.00","761.20","753.29","895.00","603.00",308310,"232,247,612.85",
"11-Jul-2006","EQ","775.05","775.05","755.05","778.60","764.00","761.55","763.97","895.00","603.00",113684,"86,851,013.00",
"10-Jul-2006","EQ","771.10","780.00","763.00","779.30","775.00","778.60","775.49","895.00","603.00",139779,"108,397,075.65",
"07-Jul-2006","EQ","802.00","809.95","751.00","800.00","782.90","779.30","789.15","895.00","537.90",189555,"149,588,092.70",
"06-Jul-2006","EQ","800.50","804.95","787.00","807.40","804.95","800.00","796.90","895.00","537.90",385242,"306,999,684.05",
"05-Jul-2006","EQ","780.00","816.00","778.05","787.25","810.00","807.40","803.95","895.00","537.90",641005,"515,334,304.25",
"04-Jul-2006","EQ","780.00","789.95","780.00","778.50","787.50","787.25","785.72","895.00","537.90",208645,"163,935,760.25",
"03-Jul-2006","EQ","800.00","800.00","771.00","795.95","783.95","778.50","779.95","895.00","537.90",502022,"391,553,998.95",
"30-Jun-2006","EQ","755.10","814.80","755.10","749.35","792.00","795.95","780.87","895.00","537.90",601990,"470,076,610.35",
"29-Jun-2006","EQ","740.00","761.00","731.15","726.65","753.00","749.35","749.44","895.00","537.90",1077001,"807,143,913.40",
"28-Jun-2006","EQ","775.00","775.00","722.05","741.05","725.55","726.65","731.35","895.00","537.90",527592,"385,852,678.50",
"27-Jun-2006","EQ","750.00","759.90","731.00","761.60","738.00","741.05","741.71","895.00","537.90",376170,"279,009,244.95",
"26-Jun-2006","EQ","725.25","772.00","725.25","741.45","751.00","761.60","762.32","895.00","537.90",767056,"584,744,927.80",
"25-Jun-2006","EQ","762.00","762.00","734.50","749.40","742.95","741.45","743.51","895.00","537.90",9325,"6,933,226.60",
"23-Jun-2006","EQ","704.80","750.50","702.60","730.95","747.20","749.40","740.15","895.00","537.90",275736,"204,084,726.75",
"22-Jun-2006","EQ","744.80","760.00","725.00","709.05","725.05","730.95","733.27","895.00","537.90",194327,"142,494,183.05",
"21-Jun-2006","EQ","715.00","717.10","702.00","708.95","710.60","709.05","711.37","895.00","537.90",222526,"158,299,358.45",
"20-Jun-2006","EQ","720.00","727.00","700.25","736.30","708.00","708.95","711.11","895.00","537.90",268131,"190,670,369.75",
"19-Jun-2006","EQ","704.50","740.10","704.50","734.50","738.50","736.30","727.11","895.00","537.90",188481,"137,046,076.25",
"16-Jun-2006","EQ","710.00","766.50","710.00","697.70","738.40","734.50","746.21","895.00","537.90",1229253,"917,279,596.65",
"15-Jun-2006","EQ","644.00","724.80","644.00","638.95","696.00","697.70","693.71","895.00","537.90",777248,"539,182,899.90",
"14-Jun-2006","EQ","648.00","672.80","615.20","651.65","644.00","638.95","645.07","895.00","537.90",977627,"630,642,417.60",
"13-Jun-2006","EQ","671.00","677.85","640.00","692.25","640.00","651.65","651.82","895.00","537.90",389665,"253,991,634.90",
"12-Jun-2006","EQ","717.90","727.85","665.15","712.70","695.00","692.25","703.01","895.00","537.90",357490,"251,318,784.20",
"09-Jun-2006","EQ","687.00","720.00","661.25","692.65","719.60","712.70","700.39","895.00","537.90",372056,"260,582,984.05",
"08-Jun-2006","EQ","711.00","725.00","640.00","720.75","715.00","692.65","683.28","895.00","537.90",725318,"495,593,199.65",
"07-Jun-2006","EQ","721.70","729.70","710.00","722.60","718.85","720.75","717.83","895.00","537.90",231780,"166,377,513.65",
"06-Jun-2006","EQ","735.00","735.00","715.25","739.40","726.00","722.60","725.82","895.00","537.90",188536,"136,843,239.35",
"05-Jun-2006","EQ","763.00","774.00","730.10","765.05","745.05","739.40","749.41","895.00","537.90",336165,"251,925,849.10",
"02-Jun-2006","EQ","740.00","775.00","734.00","738.65","764.00","765.05","758.34","895.00","533.00",440687,"334,189,266.40",
"01-Jun-2006","EQ","760.00","772.50","733.00","745.20","740.00","738.65","743.27","895.00","533.00",529496,"393,557,275.55",
"31-May-2006","EQ","732.25","775.00","715.25","750.10","770.00","745.20","729.67","895.00","533.00",622865,"454,485,258.05",
"30-May-2006","EQ","768.20","768.20","726.10","764.30","750.00","750.10","752.13","895.00","533.00",278936,"209,796,808.45",
"29-May-2006","EQ","780.00","788.00","758.05","773.95","758.15","764.30","773.79","895.00","533.00",241634,"186,974,637.85",
"26-May-2006","EQ","760.00","789.00","750.00","758.15","777.00","773.95","772.34","895.00","530.35",301993,"233,240,123.40",
"25-May-2006","EQ","751.05","790.00","728.20","768.60","762.80","758.15","747.16","895.00","530.35",872796,"652,117,620.70",
"24-May-2006","EQ","791.00","799.00","747.00","781.20","760.05","768.60","759.09","895.00","530.35",1213298,"921,005,438.15",
"23-May-2006","EQ","795.00","800.00","743.00","786.95","790.05","781.20","764.12","895.00","530.35",532684,"407,035,979.20",
"22-May-2006","EQ","810.00","834.00","710.00","809.65","792.00","786.95","776.93","895.00","530.35",382825,"297,427,360.45",
"19-May-2006","EQ","834.00","835.00","765.20","819.65","817.10","809.65","799.28","895.00","528.50",459709,"367,435,724.30",
"18-May-2006","EQ","837.00","844.00","804.00","844.30","811.20","819.65","821.07","895.00","528.50",534499,"438,863,482.65",
"17-May-2006","EQ","865.00","865.00","827.00","847.70","855.00","844.30","837.29","895.00","528.50",348761,"292,012,589.20",
"16-May-2006","EQ","840.00","850.00","821.00","843.55","849.80","847.70","836.85","895.00","528.50",381010,"318,849,543.50",
"15-May-2006","EQ","867.00","875.00","831.05","875.30","834.80","843.55","851.45","895.00","528.50",381716,"325,012,156.65",
"12-May-2006","EQ","860.00","878.90","851.30","870.50","874.50","875.30","866.89","895.00","448.00",217146,"188,242,414.95",
"11-May-2006","EQ","869.00","878.80","835.00","871.05","870.00","870.50","870.32","895.00","448.00",336036,"292,457,608.25",
"10-May-2006","EQ","855.00","879.80","853.45","852.65","865.00","871.05","865.69","895.00","448.00",930034,"805,123,669.90",
"09-May-2006","EQ","881.05","893.90","848.00","876.10","854.05","852.65","862.53","895.00","448.00",734742,"633,736,512.75",
"08-May-2006","EQ","888.00","895.00","865.00","878.65","890.00","876.10","870.06","895.00","448.00",1608836,"1,399,779,476.60",
"05-May-2006","EQ","880.00","891.00","861.10","883.75","880.05","878.65","876.51","894.90","448.00",467602,"409,858,479.60",
"04-May-2006","EQ","850.00","894.90","846.05","863.20","880.00","883.75","877.25","894.90","448.00",476374,"417,897,342.20",
"03-May-2006","EQ","853.00","874.00","850.10","851.30","860.00","863.20","864.87","874.00","448.00",400833,"346,666,624.60",
"02-May-2006","EQ","839.00","871.00","831.00","825.80","850.00","851.30","852.74","871.00","448.00",852249,"726,744,538.00",
"29-Apr-2006","EQ","843.00","843.00","815.25","817.35","825.50","825.80","824.01","865.00","448.00",66304,"54,634,914.50",
"28-Apr-2006","EQ","799.00","821.00","740.90","824.20","820.00","817.35","807.81","865.00","448.00",964505,"779,134,268.45",
"27-Apr-2006","EQ","837.00","854.00","806.25","837.05","810.00","824.20","834.51","865.00","448.00",942507,"786,531,184.50",
"26-Apr-2006","EQ","825.00","852.00","821.45","824.65","836.00","837.05","838.96","865.00","448.00",914988,"767,636,320.65",
"25-Apr-2006","EQ","823.10","835.00","820.00","822.40","830.00","824.65","827.52","865.00","448.00",889338,"735,946,841.00",
"24-Apr-2006","EQ","842.50","847.70","809.00","848.65","825.00","822.40","821.34","865.00","448.00",593436,"487,413,812.00",
"21-Apr-2006","EQ","837.50","865.00","837.50","850.00","849.80","848.65","852.68","865.00","448.00",1400446,"1,194,126,054.40",
"20-Apr-2006","EQ","849.50","855.00","830.25","848.50","854.80","850.00","844.36","857.70","448.00",381005,"321,704,209.05",
"19-Apr-2006","EQ","840.15","857.70","840.00","834.45","841.90","848.50","849.77","857.70","448.00",491128,"417,347,281.60",
"18-Apr-2006","EQ","824.00","842.00","824.00","814.60","835.00","834.45","833.43","854.00","448.00",305143,"254,314,778.00",
"17-Apr-2006","EQ","805.20","822.05","795.25","803.95","814.00","814.60","810.41","854.00","448.00",386840,"313,498,703.95",
"13-Apr-2006","EQ","809.00","817.00","790.30","809.00","802.00","803.95","805.34","854.00","448.00",394680,"317,852,766.65",
"12-Apr-2006","EQ","824.00","825.00","802.25","825.30","809.00","809.00","810.20","854.00","448.00",289575,"234,613,777.85",
"10-Apr-2006","EQ","819.00","839.90","810.00","817.70","822.05","825.30","820.67","854.00","448.00",211932,"173,925,850.20",
"07-Apr-2006","EQ","837.40","854.00","801.00","841.00","850.00","817.70","818.63","854.00","448.00",366237,"299,813,665.30",
"05-Apr-2006","EQ","839.00","846.00","832.00","832.85","840.00","841.00","837.77","846.00","448.00",388582,"325,542,719.00",
"04-Apr-2006","EQ","778.00","838.95","778.00","773.85","836.00","832.85","812.81","838.95","448.00",694152,"564,211,947.25",
"03-Apr-2006","EQ","774.25","780.90","762.00","774.25","771.00","773.85","772.34","812.00","448.00",318287,"245,824,216.50",
"31-Mar-2006","EQ","775.00","785.00","760.00","779.50","770.00","774.25","775.40","812.00","448.00",494340,"383,311,548.15",
"30-Mar-2006","EQ","742.00","812.00","742.00","746.25","782.00","779.50","772.02","812.00","448.00",626978,"484,041,118.15",
"29-Mar-2006","EQ","742.00","750.00","736.50","742.70","746.50","746.25","743.28","776.00","448.00",330433,"245,604,726.45",
"28-Mar-2006","EQ","731.10","747.00","721.00","738.25","744.50","742.70","740.71","776.00","448.00",309348,"229,137,794.85",
"27-Mar-2006","EQ","768.80","768.80","735.00","734.85","738.00","738.25","737.99","776.00","448.00",1829716,"1,350,319,021.40",
"24-Mar-2006","EQ","749.90","749.90","730.05","741.95","734.00","734.85","739.68","776.00","448.00",338369,"250,285,948.45",
"23-Mar-2006","EQ","749.20","759.00","738.30","757.35","740.00","741.95","745.52","776.00","448.00",284251,"211,914,657.00",
"22-Mar-2006","EQ","751.90","765.00","750.05","754.80","751.10","757.35","757.99","776.00","448.00",430518,"326,328,547.20",
"21-Mar-2006","EQ","773.00","773.00","751.00","765.55","752.00","754.80","756.32","776.00","448.00",332576,"251,532,448.00",
"20-Mar-2006","EQ","765.00","775.00","759.00","764.25","764.00","765.55","767.67","776.00","448.00",527988,"405,318,824.00",
"17-Mar-2006","EQ","772.00","772.00","753.25","767.60","765.00","764.25","758.53","776.00","448.00",240351,"182,314,022.60",
"16-Mar-2006","EQ","755.10","772.00","755.10","762.00","765.00","767.60","767.92","776.00","448.00",605925,"465,299,278.95",
"14-Mar-2006","EQ","776.00","776.00","750.35","769.25","760.00","762.00","766.11","776.00","448.00",366599,"280,856,693.05",
"13-Mar-2006","EQ","754.95","775.00","731.00","749.00","770.00","769.25","757.71","775.00","448.00",549483,"416,351,271.45",
"10-Mar-2006","EQ","752.00","764.40","745.15","750.20","745.65","749.00","755.48","775.00","448.00",792811,"598,952,429.05",
"09-Mar-2006","EQ","745.25","759.50","739.00","760.05","759.00","750.20","748.44","775.00","448.00",726598,"543,817,687.90",
"08-Mar-2006","EQ","755.00","769.75","740.00","757.75","765.00","760.05","749.87","775.00","448.00",810113,"607,480,240.10",
"07-Mar-2006","EQ","749.25","764.00","749.25","760.10","757.00","757.75","757.50","775.00","448.00",551268,"417,586,515.80",
"06-Mar-2006","EQ","760.00","764.00","756.00","759.70","760.00","760.10","760.22","775.00","448.00",316876,"240,894,284.30",
