"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Feb-2016","EQ","1,048.00","1,054.90","1,045.55","1,043.85","1,050.50","1,049.20","1,050.80","1,128.00","944.20",1418998,"1,491,087,403.10",18655
"03-Feb-2016","EQ","1,044.50","1,051.40","1,042.00","1,053.80","1,046.20","1,043.85","1,045.86","1,128.00","944.20",1212561,"1,268,166,933.25",21168
"02-Feb-2016","EQ","1,065.00","1,065.25","1,050.20","1,059.75","1,050.20","1,053.80","1,060.52","1,128.00","944.20",1632157,"1,730,930,715.10",20075
"01-Feb-2016","EQ","1,058.00","1,067.00","1,053.70","1,049.85","1,062.90","1,059.75","1,060.88","1,128.00","944.20",1152371,"1,222,521,833.40",27007
"29-Jan-2016","EQ","1,035.20","1,054.95","1,035.20","1,031.70","1,050.65","1,049.85","1,045.27","1,128.00","944.20",1340046,"1,400,711,188.85",15398
"28-Jan-2016","EQ","1,039.00","1,046.90","1,030.00","1,035.65","1,034.15","1,031.70","1,035.97","1,128.00","944.20",2487993,"2,577,496,454.25",26572
"27-Jan-2016","EQ","1,048.45","1,048.70","1,033.00","1,041.15","1,034.90","1,035.65","1,039.48","1,128.00","944.20",1009867,"1,049,741,076.05",19069
"25-Jan-2016","EQ","1,039.95","1,046.70","1,033.05","1,030.30","1,040.00","1,041.15","1,039.20","1,128.00","944.20",2535971,"2,635,374,939.00",55941
"22-Jan-2016","EQ","1,025.70","1,044.25","1,022.05","1,023.00","1,035.80","1,030.30","1,033.08","1,128.00","944.20",1059071,"1,094,107,307.45",20446
"21-Jan-2016","EQ","1,021.00","1,033.25","1,013.40","1,018.30","1,023.00","1,023.00","1,021.37","1,128.00","944.20",1575201,"1,608,868,739.65",19431
"20-Jan-2016","EQ","1,025.00","1,108.00","1,007.90","1,035.80","1,018.50","1,018.30","1,015.70","1,128.00","944.20",2390897,"2,428,431,357.55",54669
"19-Jan-2016","EQ","1,027.20","1,037.55","1,026.30","1,025.85","1,037.25","1,035.80","1,033.14","1,128.00","944.20",1601303,"1,654,362,300.15",55834
"18-Jan-2016","EQ","1,035.65","1,041.45","1,021.00","1,042.15","1,023.65","1,025.85","1,032.91","1,128.00","944.20",1623847,"1,677,289,485.25",31177
"15-Jan-2016","EQ","1,048.00","1,055.45","1,038.10","1,049.75","1,041.30","1,042.15","1,047.59","1,128.00","944.20",1354315,"1,418,763,124.50",21631
"14-Jan-2016","EQ","1,050.15","1,057.40","1,039.50","1,060.15","1,052.00","1,049.75","1,049.41","1,128.00","944.20",1569796,"1,647,360,498.45",24592
"13-Jan-2016","EQ","1,052.00","1,062.75","1,037.00","1,046.95","1,056.30","1,060.15","1,048.78","1,128.00","944.20",1128787,"1,183,847,594.75",16816
"12-Jan-2016","EQ","1,063.90","1,063.90","1,043.50","1,058.60","1,046.00","1,046.95","1,048.66","1,128.00","944.20",1064684,"1,116,490,610.05",15184
"11-Jan-2016","EQ","1,052.05","1,061.00","1,045.30","1,062.35","1,058.50","1,058.60","1,054.79","1,128.00","944.20",822228,"867,277,033.60",15787
"08-Jan-2016","EQ","1,061.95","1,064.50","1,057.25","1,056.20","1,062.00","1,062.35","1,060.70","1,128.00","936.25",872089,"925,028,875.40",14069
"07-Jan-2016","EQ","1,060.10","1,064.90","1,049.70","1,067.10","1,052.55","1,056.20","1,058.00","1,128.00","936.25",1513857,"1,601,665,276.75",27942
"06-Jan-2016","EQ","1,056.65","1,076.75","1,056.65","1,062.40","1,067.55","1,067.10","1,068.90","1,128.00","936.25",1041384,"1,113,135,705.65",18189
"05-Jan-2016","EQ","1,070.20","1,074.80","1,061.35","1,070.50","1,062.00","1,062.40","1,066.11","1,128.00","936.25",790218,"842,460,349.80",14980
"04-Jan-2016","EQ","1,084.00","1,084.00","1,068.10","1,088.75","1,068.50","1,070.50","1,073.26","1,128.00","936.25",1296884,"1,391,887,351.00",29955
"01-Jan-2016","EQ","1,082.40","1,090.25","1,076.15","1,082.15","1,088.70","1,088.75","1,086.44","1,128.00","936.25",798769,"867,817,021.40",11330
"31-Dec-2015","EQ","1,075.00","1,084.90","1,075.00","1,074.30","1,081.65","1,082.15","1,081.80","1,128.00","936.25",2322502,"2,512,484,570.75",17436
"30-Dec-2015","EQ","1,080.00","1,081.95","1,072.55","1,077.95","1,074.25","1,074.30","1,076.02","1,128.00","936.25",528140,"568,286,679.05",11053
"29-Dec-2015","EQ","1,078.95","1,079.85","1,071.30","1,077.25","1,079.70","1,077.95","1,077.24","1,128.00","936.25",1057903,"1,139,619,522.30",10165
"28-Dec-2015","EQ","1,074.00","1,079.90","1,067.75","1,074.00","1,078.00","1,077.25","1,075.95","1,128.00","936.25",1938857,"2,086,107,546.10",32315
"24-Dec-2015","EQ","1,076.20","1,076.40","1,068.30","1,074.10","1,076.00","1,074.00","1,072.33","1,128.00","936.25",536588,"575,400,304.65",15531
"23-Dec-2015","EQ","1,072.60","1,077.95","1,069.15","1,066.45","1,075.30","1,074.10","1,073.28","1,128.00","936.25",753492,"808,708,930.65",11582
"22-Dec-2015","EQ","1,074.50","1,076.50","1,064.00","1,075.40","1,069.90","1,066.45","1,069.98","1,128.00","936.25",607384,"649,888,320.10",17851
"21-Dec-2015","EQ","1,071.75","1,079.90","1,069.05","1,073.00","1,073.65","1,075.40","1,073.60","1,128.00","936.25",774375,"831,371,689.50",22232
"18-Dec-2015","EQ","1,085.00","1,085.00","1,068.50","1,080.25","1,073.00","1,073.00","1,072.78","1,128.00","916.00",793032,"850,746,738.70",17462
"17-Dec-2015","EQ","1,073.90","1,084.00","1,065.00","1,067.30","1,075.00","1,080.25","1,073.91","1,128.00","916.00",1219503,"1,309,630,538.75",25069
"16-Dec-2015","EQ","1,063.00","1,073.35","1,059.35","1,059.45","1,065.10","1,067.30","1,066.42","1,128.00","916.00",1710692,"1,824,311,270.15",26076
"15-Dec-2015","EQ","1,053.00","1,062.45","1,045.30","1,055.05","1,055.20","1,059.45","1,054.01","1,128.00","916.00",1139354,"1,200,889,584.05",19505
"14-Dec-2015","EQ","1,041.00","1,059.85","1,040.10","1,046.35","1,056.35","1,055.05","1,052.42","1,128.00","916.00",1469504,"1,546,538,164.35",24638
"11-Dec-2015","EQ","1,060.00","1,060.60","1,042.00","1,060.60","1,047.65","1,046.35","1,050.17","1,128.00","916.00",758480,"796,529,708.50",15358
"10-Dec-2015","EQ","1,045.00","1,063.20","1,042.30","1,047.45","1,059.20","1,060.60","1,057.01","1,128.00","916.00",1628585,"1,721,438,359.80",38440
"09-Dec-2015","EQ","1,047.10","1,057.00","1,044.85","1,049.25","1,048.00","1,047.45","1,051.28","1,128.00","916.00",972654,"1,022,529,724.25",18782
"08-Dec-2015","EQ","1,061.00","1,061.90","1,047.00","1,061.95","1,051.05","1,049.25","1,051.65","1,128.00","916.00",1225665,"1,288,975,658.15",26629
"07-Dec-2015","EQ","1,068.20","1,071.10","1,061.10","1,058.90","1,062.50","1,061.95","1,064.66","1,128.00","916.00",1453702,"1,547,702,644.60",29875
"04-Dec-2015","EQ","1,073.60","1,073.60","1,056.00","1,076.75","1,061.50","1,058.90","1,062.15","1,128.00","916.00",1464957,"1,555,998,522.95",25620
"03-Dec-2015","EQ","1,072.50","1,081.00","1,067.30","1,077.80","1,075.75","1,076.75","1,075.59","1,128.00","916.00",951928,"1,023,888,589.05",15087
"02-Dec-2015","EQ","1,090.00","1,092.70","1,071.85","1,083.00","1,075.10","1,077.80","1,080.15","1,128.00","916.00",640571,"691,914,786.00",9260
"01-Dec-2015","EQ","1,077.05","1,084.90","1,073.50","1,077.75","1,081.05","1,083.00","1,080.57","1,128.00","916.00",473833,"512,008,036.20",11374
"30-Nov-2015","EQ","1,079.20","1,081.00","1,069.70","1,079.40","1,079.10","1,077.75","1,076.08","1,128.00","916.00",1311944,"1,411,757,970.15",20272
"27-Nov-2015","EQ","1,064.85","1,082.20","1,060.95","1,063.95","1,078.35","1,079.40","1,077.19","1,128.00","916.00",1731268,"1,864,907,097.25",30569
"26-Nov-2015","EQ","1,059.00","1,067.00","1,051.10","1,064.35","1,065.10","1,063.95","1,063.77","1,128.00","916.00",2197871,"2,338,035,757.40",20476
